Date,HR,PGE,SCE,SDGE,VEA,CAISO,,,
1/17/23,16,10546.57,10512.95,2119.41,80.65,23259.59,,,
1/17/23,17,11382.98,11314.46,2392.16,93.52,25183.13,,,
1/17/23,18,12803.66,12293.15,2724.73,102.63,27924.17,,,
1/17/23,19,12954.46,12612.94,2787.60,102.83,28457.83,,,
1/17/23,20,12765.87,12490.82,2746.80,103.21,28106.70,,,
1/17/23,21,12593.59,12247.60,2657.61,101.74,27600.55,,,
1/17/23,22,12182.75,12029.58,2547.75,92.17,26852.25,,,
1/17/23,23,11719.68,11482.05,2333.47,88.92,25624.12,,,
1/17/23,24,11087.87,10732.14,2188.31,87.39,24095.72,,,
1/18/23,1,11696.98,9546.87,2158.91,87.42,23490.18,,,
1/18/23,2,10704.41,9932.88,2106.52,88.25,22832.06,,,
1/18/23,3,10736.77,9708.38,2099.35,89.97,22634.47,,,
1/18/23,4,10600.22,9538.11,2076.22,92.63,22306.37,,,
1/18/23,5,10506.55,9835.53,2050.44,98.70,22491.22,,,
1/18/23,6,10792.68,10656.94,2187.08,107.13,23743.82,,,
1/18/23,7,11902.07,11784.10,2467.87,122.19,26276.22,,,
1/18/23,8,12809.39,12218.77,2604.74,122.79,27755.69,,,
1/18/23,9,12343.72,12407.10,2397.59,104.74,27253.15,,,
1/18/23,10,11522.89,11866.66,2306.83,88.71,25785.09,,,
1/18/23,11,10628.96,11807.71,2226.58,76.47,24739.71,,,
1/18/23,12,10313.13,11249.30,2097.80,68.65,23728.89,,,
1/18/23,13,10256.58,11134.29,1834.79,62.70,23288.36,,,
1/18/23,14,10467.47,10681.59,1655.50,58.20,22862.77,,,
1/18/23,15,10724.88,10328.81,1757.92,56.63,22868.24,,,
1/18/23,16,11352.43,10366.58,2092.32,59.30,23870.64,,,
1/18/23,17,12232.29,11092.91,2372.06,77.94,25775.20,,,
1/18/23,18,13006.59,12187.53,2684.87,93.58,27972.56,,,
1/18/23,19,13138.91,12410.98,2743.04,99.44,28392.37,,,
1/18/23,20,12937.65,12278.48,2726.83,100.56,28043.52,,,
1/18/23,21,12578.51,12181.65,2650.10,103.54,27513.81,,,
1/18/23,22,12072.12,11940.65,2547.56,95.47,26655.80,,,
1/18/23,23,11221.56,11323.50,2373.70,93.60,25012.35,,,
1/18/23,24,10601.92,10703.28,2204.14,92.58,23601.92,,,
1/19/23,1,10481.09,10267.14,2294.08,92.67,23134.98,,,
1/19/23,2,10194.82,9841.68,2247.10,92.93,22376.52,,,
1/19/23,3,10448.65,9613.75,2258.08,96.47,22416.13,,,
1/19/23,4,10454.19,9687.05,2266.10,99.97,22507.32,,,
1/19/23,5,10385.01,10006.38,2173.11,105.86,22670.36,,,
1/19/23,6,11035.78,10723.72,2239.50,114.16,24113.16,,,
1/19/23,7,11732.58,11831.92,2510.68,129.10,26204.28,,,
1/19/23,8,12551.96,12285.41,2624.96,122.59,27584.92,,,
1/19/23,9,12490.54,12054.79,2418.89,108.61,27071.94,,,
1/19/23,10,11951.94,11974.94,2299.63,90.74,26317.25,,,
1/19/23,11,11267.81,11993.78,2090.40,77.25,25429.24,,,
1/19/23,12,11054.29,11369.58,1891.60,68.25,24383.72,,,
1/19/23,13,10507.30,11309.75,1827.90,71.94,23716.89,,,
1/19/23,14,9933.74,11435.43,1764.10,77.07,23210.34,,,
1/19/23,15,9964.36,11217.42,1914.41,82.59,23178.77,,,
1/19/23,16,10717.46,11435.43,2236.85,89.18,24478.94,,,
1/19/23,17,11824.41,11836.34,2491.99,101.72,26254.45,,,
1/19/23,18,12856.22,12605.71,2757.06,108.81,28327.81,,,
1/19/23,19,13214.68,12775.73,2766.89,108.25,28865.55,,,
1/19/23,20,12953.35,12572.99,2710.93,110.84,28348.10,,,
1/19/23,21,12569.06,12357.16,2622.76,110.79,27659.77,,,
1/19/23,22,12080.59,12109.46,2501.77,100.08,26791.90,,,
1/19/23,23,11783.61,11461.78,2322.60,96.13,25664.11,,,
1/19/23,24,10984.32,10751.68,2162.70,95.00,23993.70,,,
1/20/23,1,10682.83,10235.66,2155.39,95.39,23169.27,,,
1/20/23,2,10578.75,9859.64,2128.05,96.57,22663.02,,,
1/20/23,3,10617.96,9834.45,2112.89,98.74,22664.03,,,
1/20/23,4,10459.73,9819.44,2066.48,101.08,22446.74,,,
1/20/23,5,10599.57,9949.30,2016.66,107.00,22672.53,,,
1/20/23,6,11102.80,10647.30,2131.18,120.41,24001.69,,,
1/20/23,7,11889.07,11686.35,2379.48,127.18,26082.08,,,
1/20/23,8,12856.38,12053.18,2491.53,126.34,27527.43,,,
1/20/23,9,12567.33,12071.58,2250.53,110.22,26999.66,,,
1/20/23,10,11519.49,11988.73,2077.64,96.31,25682.17,,,
1/20/23,11,10452.10,11871.77,1843.86,86.96,24254.69,,,
1/20/23,12,10282.86,11246.85,1829.58,80.48,23439.77,,,
1/20/23,13,10129.77,10886.32,1869.70,74.97,22960.76,,,
1/20/23,14,10000.48,10398.82,1781.52,70.98,22251.81,,,
1/20/23,15,9756.50,10080.12,1864.34,68.85,21769.82,,,
1/20/23,16,10362.03,10409.11,1994.46,73.16,22838.76,,,
1/20/23,17,11459.33,10877.92,2275.73,89.08,24702.06,,,
1/20/23,18,12455.59,11979.43,2580.83,103.99,27119.85,,,
1/20/23,19,12927.32,12098.22,2629.67,105.82,27761.03,,,
1/20/23,20,12715.96,12026.08,2585.51,106.56,27434.10,,,
1/20/23,21,12465.01,11891.37,2532.80,106.33,26995.51,,,
1/20/23,22,12161.82,11704.18,2468.82,96.89,26431.71,,,
1/20/23,23,11915.28,11278.11,2346.60,93.71,25633.71,,,
1/20/23,24,11320.09,10851.25,2225.78,92.16,24489.29,,,
1/21/23,1,10937.72,10198.07,2198.48,92.17,23426.44,,,
1/21/23,2,10682.18,9831.14,2122.58,93.25,22729.15,,,
1/21/23,3,10495.02,9508.33,2036.23,96.32,22135.08,,,
1/21/23,4,10404.55,9404.72,1991.40,98.78,21899.45,,,
1/21/23,5,10402.94,9554.73,2026.57,103.44,22087.68,,,
1/21/23,6,10583.43,9886.28,2066.20,111.18,22647.09,,,
1/21/23,7,10839.90,10326.53,2171.87,124.52,23462.82,,,
1/21/23,8,11362.32,10503.01,2205.71,125.21,24196.24,,,
1/21/23,9,11432.66,10803.16,2082.58,108.67,24427.07,,,
1/21/23,10,10574.11,10455.17,1885.49,90.90,23005.67,,,
1/21/23,11,9782.68,10290.16,1667.21,77.92,21817.96,,,
1/21/23,12,9006.74,9828.93,1600.77,68.45,20504.89,,,
1/21/23,13,9066.90,9219.89,1510.32,61.86,19858.97,,,
1/21/23,14,9067.75,8795.21,1535.44,56.71,19455.11,,,
1/21/23,15,9369.93,8785.47,1474.19,54.34,19683.93,,,
1/21/23,16,9838.71,9030.37,1744.28,59.80,20673.16,,,
1/21/23,17,10640.54,9710.95,2112.21,75.99,22539.70,,,
1/21/23,18,11709.06,10935.11,2459.82,88.98,25192.97,,,
1/21/23,19,12190.70,11267.07,2542.86,95.22,26095.85,,,
1/21/23,20,12042.46,11154.25,2495.21,98.13,25790.05,,,
1/21/23,21,11878.93,11043.85,2462.43,100.66,25485.87,,,
1/21/23,22,11653.73,10897.86,2389.19,100.90,25041.68,,,
1/21/23,23,11487.38,10627.89,2291.64,93.65,24500.55,,,
1/21/23,24,10927.02,10288.37,2218.08,93.90,23527.37,,,
1/22/23,1,10638.75,9786.79,2193.87,94.97,22714.37,,,
1/22/23,2,10376.76,9366.23,2106.93,97.28,21946.39,,,
1/22/23,3,10211.46,9198.91,2037.98,100.82,21549.17,,,
1/22/23,4,10190.94,9078.78,1999.08,104.06,21372.87,,,
1/22/23,5,9972.41,9248.78,2046.36,107.59,21375.13,,,
1/22/23,6,10147.78,9572.91,2036.64,113.66,21870.98,,,
1/22/23,7,10573.04,9811.83,2133.26,126.54,22644.67,,,
1/22/23,8,11031.54,9717.77,2134.57,124.88,23008.76,,,
1/22/23,9,10792.41,9711.99,2015.84,108.05,22628.29,,,
1/22/23,10,10202.94,9700.50,1726.29,90.84,21720.54,,,
1/22/23,11,9661.77,10045.03,1421.52,80.27,21208.59,,,
1/22/23,12,8773.88,9567.88,1354.40,74.83,19770.98,,,
1/22/23,13,8757.59,8845.24,1646.66,71.55,19321.04,,,
1/22/23,14,9152.89,8731.88,1788.94,68.99,19742.69,,,
1/22/23,15,9336.52,8472.49,1849.41,70.50,19728.92,,,
1/22/23,16,9742.07,8860.70,1881.32,77.75,20561.83,,,
1/22/23,17,10896.87,9586.02,2163.02,90.33,22736.25,,,
1/22/23,18,11804.36,10918.09,2519.23,110.18,25351.86,,,
1/22/23,19,12246.48,11242.88,2611.10,113.26,26213.72,,,
1/22/23,20,12182.33,11392.99,2585.56,114.72,26275.61,,,
1/22/23,21,11939.01,11198.04,2518.64,112.24,25767.92,,,
1/22/23,22,11621.69,10933.04,2433.15,105.54,25093.42,,,
1/22/23,23,10884.93,10489.55,2275.50,102.26,23752.24,,,
1/22/23,24,10633.08,9913.36,2124.41,99.52,22769.54,,,
1/23/23,1,10104.60,9436.02,2115.70,98.45,21754.77,,,
1/23/23,2,10190.67,9243.02,2065.08,98.62,21597.39,,,
1/23/23,3,10419.49,9185.05,2005.37,100.38,21710.29,,,
1/23/23,4,10210.57,9154.20,2011.86,103.24,21479.88,,,
1/23/23,5,10309.85,9345.23,2053.20,107.90,21816.18,,,
1/23/23,6,10878.35,10144.64,2212.40,114.43,23349.80,,,
1/23/23,7,11811.52,11341.23,2478.71,122.98,25754.44,,,
1/23/23,8,12530.06,11803.27,2619.26,123.61,27076.20,,,
1/23/23,9,12091.81,11719.88,2380.79,118.63,26311.11,,,
1/23/23,10,11342.19,11535.26,2147.28,113.44,25138.18,,,
1/23/23,11,10888.80,11345.95,1873.00,102.63,24210.34,,,
1/23/23,12,10235.94,11494.10,1712.65,89.49,23532.17,,,
1/23/23,13,9837.96,11454.63,1883.39,81.53,23257.51,,,
1/23/23,14,9694.24,10883.42,1944.01,76.57,22598.23,,,
1/23/23,15,9835.94,10379.18,1894.51,73.03,22182.66,,,
1/23/23,16,10340.53,10388.56,2009.18,76.60,22814.86,,,
1/23/23,17,11421.09,10982.75,2306.07,90.81,24800.71,,,
1/23/23,18,12527.80,12153.94,2691.40,103.30,27476.44,,,
1/23/23,19,12841.13,12400.24,2778.22,104.53,28124.12,,,
1/23/23,20,12697.24,12277.79,2732.48,105.20,27812.72,,,
1/23/23,21,12442.24,12054.29,2653.45,103.82,27253.80,,,
1/23/23,22,12033.62,11761.55,2539.00,93.89,26428.07,,,
1/23/23,23,11327.46,11214.75,2338.41,91.84,24972.46,,,
1/23/23,24,10694.63,10535.26,2290.53,90.43,23610.86,,,
1/24/23,1,10535.90,9901.41,2198.87,89.22,22725.40,,,
1/24/23,2,10231.40,9609.74,2093.29,89.35,22023.78,,,
1/24/23,3,10107.39,9508.17,2075.11,92.10,21782.76,,,
1/24/23,4,10840.72,9427.76,2028.24,95.28,22392.01,,,
1/24/23,5,10891.47,9674.74,2115.48,100.71,22782.39,,,
1/24/23,6,11011.00,10413.24,2237.60,109.50,23771.33,,,
1/24/23,7,12121.39,11634.12,2524.61,118.70,26398.83,,,
1/24/23,8,12917.57,11980.37,2642.84,117.13,27657.90,,,
1/24/23,9,12395.98,11816.88,2480.71,106.27,26799.84,,,
1/24/23,10,11150.10,11517.33,2154.64,89.77,24911.84,,,
1/24/23,11,10336.13,11436.47,1787.83,79.98,23640.41,,,
1/24/23,12,10173.45,11185.88,1706.35,71.94,23137.59,,,
1/24/23,13,9712.38,11068.56,1799.07,66.44,22646.45,,,
1/24/23,14,9881.94,10944.79,1862.26,64.24,22753.23,,,
1/24/23,15,9869.78,10630.95,1940.76,63.49,22504.99,,,
1/24/23,16,10408.12,10409.42,1992.74,66.19,22876.46,,,
1/24/23,17,11304.61,10853.46,2276.51,80.94,24515.52,,,
1/24/23,18,12271.95,11914.42,2688.76,91.98,26967.11,,,
1/24/23,19,12782.64,12137.39,2738.55,94.50,27753.08,,,
1/24/23,20,12645.76,12008.92,2671.78,95.73,27422.19,,,
1/24/23,21,12361.42,11879.28,2613.28,95.23,26949.21,,,
1/24/23,22,11914.88,11578.35,2483.92,86.24,26063.39,,,
1/24/23,23,11174.80,11106.30,2303.41,83.73,24668.25,,,
1/24/23,24,10562.26,10510.84,2264.63,82.37,23420.10,,,
1/25/23,1,10320.28,9807.88,2167.34,82.74,22378.25,,,
1/25/23,2,10341.46,9480.28,2104.36,83.72,22009.82,,,
1/25/23,3,10224.77,9379.51,2022.65,86.23,21713.16,,,
1/25/23,4,10149.91,9407.39,2208.91,89.71,21855.92,,,
1/25/23,5,10195.40,9764.18,2212.57,95.86,22268.01,,,
1/25/23,6,10872.19,10527.34,2288.46,103.49,23791.49,,,
1/25/23,7,11958.94,11681.13,2503.26,117.31,26260.64,,,
1/25/23,8,12755.47,12057.99,2572.19,108.70,27494.35,,,
1/25/23,9,12330.87,11806.00,2304.12,97.62,26538.60,,,
1/25/23,10,11192.19,11682.13,2041.46,82.14,24997.09,,,
1/25/23,11,10251.21,11856.96,1790.22,71.68,23970.07,,,
1/25/23,12,10119.77,11617.04,1688.01,64.32,23489.14,,,
1/25/23,13,9960.10,11376.97,1756.10,59.89,23153.06,,,
1/25/23,14,9938.20,10999.87,1857.18,58.84,22854.08,,,
1/25/23,15,9882.29,10504.91,1838.35,59.27,22284.81,,,
1/25/23,16,10326.19,10651.84,1991.66,64.26,23033.94,,,
1/25/23,17,11148.94,10925.17,2262.30,80.15,24416.56,,,
1/25/23,18,12108.11,11769.67,2597.54,90.91,26566.22,,,
1/25/23,19,12427.36,12022.62,2675.30,93.89,27219.17,,,
1/25/23,20,12189.22,11998.40,2627.48,96.70,26911.80,,,
1/25/23,21,11907.95,11752.80,2550.86,95.56,26307.17,,,
1/25/23,22,11510.80,11420.95,2443.29,85.56,25460.60,,,
1/25/23,23,10900.41,10774.93,2261.33,82.13,24018.79,,,
1/25/23,24,10259.14,10198.07,2116.38,80.48,22654.07,,,
1/26/23,1,10220.12,9853.06,2098.70,79.49,22251.36,,,
1/26/23,2,10571.01,9327.22,2029.51,80.21,22007.95,,,
1/26/23,3,10403.04,9104.38,2006.15,81.33,21594.90,,,
1/26/23,4,10157.73,9086.88,2030.77,83.32,21358.71,,,
1/26/23,5,10110.34,9446.78,2244.07,88.04,21889.23,,,
1/26/23,6,10672.30,10108.97,2234.19,95.62,23111.07,,,
1/26/23,7,11422.29,11223.29,2349.77,110.53,25105.88,,,
1/26/23,8,12331.66,11444.00,2425.29,102.72,26303.67,,,
1/26/23,9,11836.01,11408.23,2193.66,94.27,25532.17,,,
1/26/23,10,10816.25,11196.15,1969.89,81.92,24063.22,,,
1/26/23,11,10238.20,11375.30,1771.61,72.67,23457.76,,,
1/26/23,12,9924.68,11020.03,1620.39,66.69,22631.79,,,
1/26/23,13,9832.80,10515.25,1667.99,62.22,22078.26,,,
1/26/23,14,9598.42,10482.31,1733.61,60.92,21875.26,,,
1/26/23,15,9890.26,10310.93,1828.25,59.48,22088.92,,,
1/26/23,16,10138.85,10333.35,1956.63,62.55,22491.36,,,
1/26/23,17,10943.45,10744.18,2317.28,75.71,24080.62,,,
1/26/23,18,12010.76,11731.24,2487.97,86.74,26316.71,,,
1/26/23,19,12454.74,12024.56,2675.71,90.77,27245.79,,,
1/26/23,20,12288.30,11915.96,2760.36,92.43,27057.04,,,
1/26/23,21,11988.45,11737.89,2793.16,93.73,26613.23,,,
1/26/23,22,11626.34,11420.31,2590.10,86.10,25722.85,,,
1/26/23,23,11138.19,10848.44,2299.29,85.02,24370.94,,,
1/26/23,24,10796.67,10207.13,2155.29,85.70,23244.80,,,
1/27/23,1,10496.55,9734.75,2223.72,86.56,22541.58,,,
1/27/23,2,10440.14,9368.51,2179.80,89.15,22077.60,,,
1/27/23,3,10206.07,9285.74,2246.13,92.67,21830.61,,,
1/27/23,4,10534.57,9221.33,2124.51,95.86,21976.27,,,
1/27/23,5,10548.17,9417.72,2056.71,102.01,22124.60,,,
1/27/23,6,10635.73,10231.28,2149.34,111.59,23127.95,,,
1/27/23,7,11501.65,11287.51,2397.36,127.11,25313.63,,,
1/27/23,8,12506.02,11561.30,2510.66,119.60,26697.59,,,
1/27/23,9,11965.08,11327.76,2307.76,105.26,25705.85,,,
1/27/23,10,11347.29,10947.86,1982.08,87.31,24364.52,,,
1/27/23,11,10754.47,11202.63,1762.37,74.95,23794.41,,,
1/27/23,12,10271.04,10862.87,1653.09,65.35,22852.36,,,
1/27/23,13,9872.14,10538.95,1667.80,59.01,22137.90,,,
1/27/23,14,9715.89,10245.86,1779.62,54.44,21795.81,,,
1/27/23,15,10026.70,10087.47,1953.79,53.22,22120.18,,,
1/27/23,16,10575.24,10237.01,2039.61,55.21,22907.05,,,
1/27/23,17,11115.84,10412.45,2215.75,68.17,23812.22,,,
1/27/23,18,11922.70,11394.27,2546.35,79.49,25942.81,,,
1/27/23,19,12205.95,11584.19,2578.62,83.88,26452.63,,,
1/27/23,20,12004.22,11429.94,2535.25,86.20,26055.62,,,
1/27/23,21,11854.68,11212.49,2467.81,88.28,25623.26,,,
1/27/23,22,11810.63,11091.80,2386.41,82.36,25371.20,,,
1/27/23,23,11327.88,10592.47,2290.96,81.80,24293.11,,,
1/27/23,24,10720.38,10029.91,2099.07,82.11,22931.47,,,
1/28/23,1,10449.17,9557.00,2043.87,83.64,22133.68,,,
1/28/23,2,10103.34,9206.71,1963.87,85.81,21359.73,,,
1/28/23,3,9892.91,9016.36,1902.79,89.13,20901.20,,,
1/28/23,4,9876.61,8892.13,1862.19,92.32,20723.25,,,
1/28/23,5,10082.83,8998.67,1870.86,97.23,21049.59,,,
1/28/23,6,10348.83,9418.72,1976.29,103.62,21847.46,,,
1/28/23,7,10793.00,9882.46,2113.52,116.87,22905.85,,,
1/28/23,8,10953.21,9846.61,2172.94,117.06,23089.81,,,
1/28/23,9,10879.03,9625.59,2077.29,100.10,22682.01,,,
1/28/23,10,10454.59,9632.31,1852.90,83.61,22023.41,,,
1/28/23,11,9689.08,10180.37,1764.74,70.69,21704.88,,,
1/28/23,12,9099.68,9593.93,1627.89,61.94,20383.44,,,
1/28/23,13,8644.25,8951.59,1682.98,56.03,19334.85,,,
1/28/23,14,8602.61,8673.53,1700.15,52.51,19028.81,,,
1/28/23,15,8753.43,8767.95,1768.52,51.25,19341.15,,,
1/28/23,16,9435.87,8873.47,1946.29,52.90,20308.51,,,
1/28/23,17,10073.99,9467.17,2177.39,59.37,21777.92,,,
1/28/23,18,11226.17,10549.90,2367.10,76.99,24220.16,,,
1/28/23,19,11738.07,10862.80,2496.13,80.10,25177.10,,,
1/28/23,20,11616.92,10758.16,2481.44,77.30,24933.82,,,
1/28/23,21,11369.54,10646.55,2359.93,79.03,24455.04,,,
1/28/23,22,11115.57,10469.79,2284.71,79.68,23949.75,,,
1/28/23,23,11108.49,9999.88,2176.63,80.48,23365.48,,,
1/28/23,24,10593.51,9504.74,2030.27,81.17,22209.70,,,
1/29/23,1,10250.54,9075.03,2029.30,81.51,21436.38,,,
1/29/23,2,10205.84,8754.15,1967.37,83.67,21011.02,,,
1/29/23,3,9934.89,8522.88,1833.91,86.26,20377.93,,,
1/29/23,4,9801.20,8399.33,1809.46,88.49,20098.48,,,
1/29/23,5,9899.51,8393.65,1799.37,91.69,20184.22,,,
1/29/23,6,9990.64,8640.64,1821.72,95.48,20548.49,,,
1/29/23,7,10313.87,8934.61,1896.81,106.13,21251.43,,,
1/29/23,8,10539.30,9100.14,1960.19,105.56,21705.18,,,
1/29/23,9,10851.80,9592.56,2015.52,90.57,22550.45,,,
1/29/23,10,11270.21,10266.07,2192.71,76.80,23805.79,,,
1/29/23,11,10938.97,10846.70,2256.73,68.45,24110.85,,,
1/29/23,12,10694.48,10685.79,2337.65,62.56,23780.49,,,
1/29/23,13,10566.12,10500.77,2570.27,59.39,23696.55,,,
1/29/23,14,10343.20,9938.73,2373.69,57.22,22712.84,,,
1/29/23,15,10512.54,9630.76,2216.17,63.04,22422.50,,,
1/29/23,16,11137.34,9624.34,2136.17,66.02,22963.87,,,
1/29/23,17,11290.22,10153.48,2321.58,74.01,23839.29,,,
1/29/23,18,12089.29,11148.36,2553.15,80.94,25871.75,,,
1/29/23,19,12314.27,11481.30,2585.41,88.62,26469.61,,,
1/29/23,20,12383.43,11382.09,2534.87,89.25,26389.64,,,
1/29/23,21,12006.39,11206.12,2444.77,81.45,25738.73,,,
1/29/23,22,11556.18,10917.15,2359.97,78.37,24911.67,,,
1/29/23,23,10928.53,10288.75,2201.98,74.34,23493.60,,,
1/29/23,24,10411.30,9787.04,2056.22,72.04,22326.59,,,
1/30/23,1,10195.53,9418.03,2028.61,71.66,21713.83,,,
1/30/23,2,9926.24,9502.89,1960.06,72.68,21461.88,,,
1/30/23,3,10235.88,8904.44,1907.24,75.42,21122.15,,,
1/30/23,4,10284.44,8860.68,1869.80,79.30,21094.22,,,
1/30/23,5,10140.67,9211.82,1930.42,85.34,21368.26,,,
1/30/23,6,10569.46,9896.90,2061.94,94.05,22622.36,,,
1/30/23,7,11790.37,10952.43,2294.73,104.04,25141.56,,,
1/30/23,8,12672.79,11552.50,2413.54,107.33,26746.15,,,
1/30/23,9,12484.18,11670.40,2335.71,107.72,26598.00,,,
1/30/23,10,11331.86,11591.49,2299.85,101.42,25324.62,,,
1/30/23,11,10634.06,11901.09,2369.42,93.60,24998.17,,,
1/30/23,12,10398.32,11863.93,2434.50,88.69,24785.44,,,
1/30/23,13,10143.43,12165.90,2783.73,85.94,25179.00,,,
1/30/23,14,10129.34,12222.09,2660.74,84.87,25097.05,,,
1/30/23,15,9590.01,12143.98,2595.50,88.42,24417.91,,,
1/30/23,16,10111.50,11989.75,2796.72,93.16,24991.15,,,
1/30/23,17,11255.77,11804.10,2762.63,104.05,25926.55,,,
1/30/23,18,12473.87,12330.23,2827.08,109.34,27740.51,,,
1/30/23,19,13025.47,12582.30,2838.14,110.92,28556.82,,,
1/30/23,20,12828.18,12367.81,2750.88,110.94,28057.80,,,
1/30/23,21,12550.37,12124.85,2634.83,110.99,27421.04,,,
1/30/23,22,12115.69,11763.06,2471.28,101.01,26451.05,,,
1/30/23,23,11467.60,11172.46,2278.02,98.46,25016.53,,,
1/30/23,24,10778.10,10449.45,2231.12,97.12,23555.79,,,
1/31/23,1,10650.34,10018.71,2235.32,97.12,23001.48,,,
1/31/23,2,10808.82,10117.89,2121.44,98.51,23146.66,,,
1/31/23,3,10837.34,9637.60,2106.30,102.23,22683.47,,,
1/31/23,4,10924.05,9568.83,2119.92,106.55,22719.34,,,
1/31/23,5,10817.17,9639.59,2082.59,113.75,22653.09,,,
1/31/23,6,11332.13,10382.71,2212.61,123.54,24050.99,,,
1/31/23,7,12193.54,11538.48,2403.05,132.90,26267.96,,,
1/31/23,8,12923.10,11899.43,2506.36,129.67,27458.56,,,
1/31/23,9,12376.64,11522.76,2221.63,116.58,26237.61,,,
1/31/23,10,11339.12,11288.02,1928.68,100.62,24656.45,,,
1/31/23,11,10586.54,11091.98,1670.19,88.42,23437.13,,,
1/31/23,12,10094.04,10812.50,1580.10,78.38,22565.02,,,
1/31/23,13,9885.79,10995.54,1690.11,70.93,22642.37,,,
1/31/23,14,9742.34,10846.40,1706.77,66.91,22362.43,,,
1/31/23,15,9976.57,10645.65,1821.96,64.41,22508.59,,,
1/31/23,16,10348.51,10447.30,1998.91,66.18,22860.90,,,
1/31/23,17,10929.82,10833.91,2263.15,79.84,24106.73,,,
1/31/23,18,12118.83,11870.01,2591.67,94.93,26675.43,,,
1/31/23,19,12852.36,12280.34,2645.19,102.55,27880.44,,,
1/31/23,20,12713.15,12188.19,2673.50,105.61,27680.46,,,
1/31/23,21,12428.74,12070.87,2611.30,108.22,27219.14,,,
1/31/23,22,12040.59,11844.09,2531.50,101.25,26517.43,,,
1/31/23,23,11321.17,11239.04,2346.06,100.05,25006.33,,,
1/31/23,24,10630.84,10595.89,2247.09,99.70,23573.53,,,
2/1/23,1,10625.69,10155.89,2243.79,100.67,23126.03,,,
2/1/23,2,10897.61,10123.91,2098.75,103.00,23223.27,,,
2/1/23,3,10812.87,9748.05,2074.89,106.70,22742.51,,,
2/1/23,4,10614.91,9643.44,2038.30,110.73,22407.37,,,
2/1/23,5,10708.40,9803.90,2075.53,117.55,22705.38,,,
2/1/23,6,11286.74,10492.08,2208.41,133.17,24120.39,,,
2/1/23,7,12275.54,11594.82,2479.66,142.56,26492.57,,,
2/1/23,8,12954.96,11855.30,2591.87,139.17,27541.30,,,
2/1/23,9,12353.48,11351.98,2295.68,115.49,26116.63,,,
2/1/23,10,11144.65,11088.83,1996.09,97.49,24327.05,,,
2/1/23,11,10186.25,11319.88,1818.66,83.28,23408.08,,,
2/1/23,12,9964.49,10904.97,1771.07,72.45,22712.98,,,
2/1/23,13,9282.22,10793.81,1792.99,64.46,21933.49,,,
2/1/23,14,9304.56,10415.84,1750.48,60.95,21531.84,,,
2/1/23,15,10083.49,10079.80,1768.14,59.91,21991.35,,,
2/1/23,16,10198.14,10024.72,1944.45,61.09,22228.40,,,
2/1/23,17,11254.82,10587.79,2276.04,73.09,24191.74,,,
2/1/23,18,12492.09,11624.38,2633.44,86.94,26836.86,,,
2/1/23,19,13025.40,12002.08,2706.15,92.94,27826.56,,,
2/1/23,20,12825.61,11968.09,2657.93,96.87,27548.49,,,
2/1/23,21,12565.32,11793.20,2612.62,99.09,27070.24,,,
2/1/23,22,12198.24,11602.41,2479.11,98.28,26378.04,,,
2/1/23,23,11406.34,10992.15,2287.64,90.48,24776.61,,,
2/1/23,24,10736.51,10434.07,2169.61,90.40,23430.60,,,
2/2/23,1,10777.18,10037.63,2187.31,97.15,23099.27,,,
2/2/23,2,10631.30,9835.94,2081.72,99.97,22648.92,,,
2/2/23,3,10729.43,9559.39,2047.69,104.08,22440.58,,,
2/2/23,4,10449.97,9470.95,2037.01,107.79,22065.71,,,
2/2/23,5,10563.78,9619.73,2093.49,114.02,22391.02,,,
2/2/23,6,11300.87,10353.64,2237.29,123.95,24015.75,,,
2/2/23,7,12137.11,11504.82,2485.53,132.46,26259.92,,,
2/2/23,8,12743.41,11850.90,2603.28,129.70,27327.30,,,
2/2/23,9,12309.72,11692.11,2507.68,113.68,26623.18,,,
2/2/23,10,11547.98,11614.96,2367.67,90.47,25621.08,,,
2/2/23,11,11378.90,11325.02,1893.82,76.23,24673.97,,,
2/2/23,12,11134.08,10601.28,1615.39,65.23,23415.99,,,
2/2/23,13,10475.93,10469.64,1594.37,59.18,22599.12,,,
2/2/23,14,10645.54,10394.72,1682.16,56.15,22778.56,,,
2/2/23,15,10723.55,10334.54,1693.96,55.77,22807.82,,,
2/2/23,16,11218.68,10254.95,1956.44,58.71,23488.78,,,
2/2/23,17,11574.83,10604.43,2312.88,73.78,24565.92,,,
2/2/23,18,12545.00,11624.07,2612.59,84.07,26865.73,,,
2/2/23,19,12900.20,11855.10,2674.50,87.48,27517.27,,,
2/2/23,20,12737.89,11825.73,2629.67,88.32,27281.61,,,
2/2/23,21,12355.11,11570.31,2531.81,89.79,26547.02,,,
2/2/23,22,11867.28,11241.20,2426.61,88.64,25623.73,,,
2/2/23,23,11051.10,10686.74,2240.60,86.80,24065.24,,,
2/2/23,24,10564.20,10091.05,2099.89,85.83,22840.98,,,
2/3/23,1,10429.59,9743.20,2095.96,79.82,22348.56,,,
2/3/23,2,10186.20,9427.83,2044.51,80.41,21738.95,,,
2/3/23,3,10069.64,9229.38,1999.28,83.02,21381.32,,,
2/3/23,4,9951.21,9181.65,1974.32,86.29,21193.47,,,
2/3/23,5,10077.20,9309.11,1982.91,91.70,21460.93,,,
2/3/23,6,10687.29,9920.22,2101.18,106.03,22814.72,,,
